I1,I2,I3,X1,X2,Y
-0.02039468771266888,0.09414052252216043,-0.08281409916045757,-0.12059047081223243,0.038024391549514376,0.3430221428794986
-0.09956659822712902,-0.06676251215731922,0.02372009348165363,-0.048092243987187366,-0.03143504248749131,0.0940573375703566
0.06563730735350835,-0.15873668604451074,0.1511805519614227,0.09072663271139574,-0.04405138231913647,0.01834411377897597
-0.019456112657983415,-0.09273308693555657,0.12463663193369318,0.03556159399141545,-0.08435539551572238,0.06181238151085046
0.03138987186946928,0.0002974629172770721,0.14417828358656465,0.10419132137956402,0.11020838954336615,-0.0017046259992260226
-0.04292712476415492,-0.07095415623864171,0.020180235402463546,0.06540993186060988,-0.11403726201174007,0.2257365930572372
-0.023055546781298474,0.12521289696380347,0.17316449063711783,-0.06150709516940603,0.05145916714096449,0.20088023862882157
0.1596326408515582,0.2898113380440316,0.14565589369575346,-0.06941294928304977,0.17533200362281337,-0.007215705376567461
0.18142601638271377,0.2570079590637838,0.032670461599046074,0.21775659237180006,0.22224885933790506,0.005459467703478937
0.1557454787038272,0.08384335953303713,-0.043320897152488845,0.21662340065408736,0.23587596927675325,0.22432431570195968
0.063395856357384,0.026432195086690966,0.1377799443341518,0.046922191396917196,0.22926300630861068,0.4402642574617921
0.1474009182075996,-0.028139869359241836,0.05096905874519897,0.217151287941078,0.008215927301761683,0.42052837842073504
-0.012005024092380273,-0.06650896734814374,0.17580754291059744,0.3863492993466958,0.13450781462363853,0.31657974961330515
0.0437580894242174,-0.033605119716110764,-0.053407054910263554,0.17526594724692882,0.044036146179575575,0.4008799547974791
-0.09060578677248515,0.09306914238421526,-0.15146410180714193,0.08670876369577718,-0.20193109738133203,0.20201552894489794
0.1048044068044865,-0.037383624608899525,0.08658703683456472,-0.04575178654154483,0.23888959036270416,0.12955026077365234
0.19595891432330956,-0.07763329628604107,-0.06780532536988063,-0.07655337491085382,0.21178615810507673,0.2215164219357059
0.11933531730839043,-0.189329420923997,-0.032825261972332494,0.0018899749367272747,0.1320208110919134,0.15691932647001405
-6.191519480119173e-05,-0.05383436080884873,-0.0247253177561357,0.04927576513490293,0.07128445961135517,0.1313721850440901
0.16570328296387732,0.015134733495618377,0.16951337438941919,-0.09598935849318746,0.0018290994859317348,0.015958542011853177
0.08881395644091214,-0.07062976491240879,0.06759261790077267,0.31208566614552347,-0.16594272333590096,0.051712601432744386
-0.15755372988167737,0.12064200449589936,0.09482689504646116,0.2063886975126018,-0.029136230807282663,0.17255920307529998
0.09100277375190924,0.18773200819602767,0.32265932144085774,-0.0733857814100147,0.06715209465840147,0.07276847426998556
0.06828729577472312,0.061901144882232584,0.0657065193005451,0.2643532580472516,0.26691675342364607,-0.13578234983087
-0.11120104147606168,0.011247186051885849,0.13877678622425169,0.1708666404379455,0.22325549644772325,0.3446251084063282
-0.011001616742316957,0.019233103063527324,-0.053830487932134116,0.1602493049846752,0.03910992839506103,0.5695458843776128
0.01745273982033003,0.15422063408578723,-0.09220938991239325,0.20747373682601297,-0.05243806086473579,0.5214550839297803
-0.019525712988999404,0.07409106044970888,0.002303172615217522,-0.05448076483355052,0.05462260878516348,0.28097278991025115
-0.009179894670564683,-0.08627453590510396,0.00928012932308508,-0.09017211089196074,-0.025055934538406793,0.09315252316412587
-0.08236325550619528,-0.0625641385046208,-0.059265075580198015,-0.08209502185304786,-0.22624876206119704,0.07084237950277847
0.009330202379849321,-0.09997121262438607,-0.013580048519659292,-0.2609829496567282,-0.163787626259433,-0.2648516422990251
0.06269122979263526,-0.018955734268054886,-0.023087444801906058,-0.21519412762869483,-0.14820632193361985,-0.35098737114485873
0.1931617129740434,0.021485841943066478,0.06360565889335505,-0.1527352050098147,-0.04607544208664954,-0.47431166797156005
-0.029214327565322967,0.08631482851136503,0.12463191917357207,0.20917191365634488,0.19337395113536615,-0.39954261130587493
0.017000942798957162,0.09259242019993033,-0.015065900490144932,0.344229969625559,0.291388832525897,0.016604221069311226
-0.24884810872052637,-0.006228150878090477,0.023475377434318417,0.3283623632870573,0.23065525484195176,0.3081704097813187
0.010951289942271902,-0.12470942058878873,0.04349165654527947,0.060390457763790296,0.10844071317868442,0.2918573166002004
0.0969800614765473,-0.12995079241074503,-0.11365151566974392,0.33564458129727076,-0.04824083302307015,0.23092130657388493
0.061431020586266885,0.05668467848719118,-0.16319964404189355,0.19582330191712727,0.13484865149099512,0.3142018065072266
0.017583792948576735,0.022445551600684788,0.1439527713824183,0.15502533260862156,0.1898767783804252,0.4223764919958319
0.14257094425400862,-0.045808758559352694,0.22692150803643424,0.1343784144915666,0.14567378782911955,0.45817694875617987
0.07944060895304544,-0.0406779716931941,0.09255601903516654,0.23286337535227844,0.22258820469528456,0.5650904751461594
0.13138870177473502,-0.001700332738248829,0.020117134241239294,0.3951582355571179,0.10787422157012336,0.44671417290191917
-0.018773717243057306,-0.1620850871741735,0.047177045250123846,0.2784421770224339,0.1437288406808782,0.4968001212324218
-0.06855840446529993,-0.2087354816734044,0.13673447159432744,0.16795527926706022,0.15177238353880246,0.6009336643896568
-0.03264259250743444,-0.2588746737490145,0.12010832962737127,-0.04860194314892623,0.07899970304429473,0.4782251322278837
0.06729066417485294,-0.1974648246693123,0.16641438565275443,-0.06550316628719705,-0.13527059276729547,0.3389187756989163
-0.05781929987365704,-0.07327125706154994,0.12347506576292921,0.06954315224372248,-0.16086117182231893,0.1522384125549274
0.10246733464969204,-0.07388439126008656,0.018103543867920145,0.14053778319381652,-0.23872558518948928,0.006042186215922306
-0.00899804493640554,-0.13301908018106226,-0.06260905400487815,0.21632169208427124,-0.005501954776961485,-0.23440291502968957
-0.0905087598590395,-0.19636913581550725,-0.08712031878073996,-0.06548790116073315,-0.0059594251866311,0.07130733419318161
-0.047615111977722516,-0.018423814291259763,-0.009291360774307818,-0.27436846543926924,-0.0528632458068542,0.03485844266726129
0.1922931531079801,0.21215135145368705,-0.07859936745798374,-0.12318681574455197,-0.06082740157531313,-0.16283800855362296
-0.08744105271170259,0.10591671072518262,-0.05880823990148443,-0.01825513278912419,0.01961710747290977,-0.2961120841103896
-0.07233665143676504,-0.05671365196615158,-0.15754768069935784,0.16998254454273748,0.009811045224678398,-0.2319500424181966
-0.17391465782869533,0.013167220925762571,-0.07536179235057146,0.1318694394876991,-0.11315871455165451,0.10424912877724507
-0.1018239886655449,-0.08508622264729349,0.06998499582380746,-0.01231111645533739,-0.09278302307860561,-0.09740863567850785
-0.0171675962360796,0.12263186056556212,0.06987599661666213,-0.04515066681237494,-0.023630511847428877,-0.022317863505511112
-0.11975051190031544,-3.663369154087437e-05,-0.026540168296686734,0.006676258467293382,0.16349930824947073,-0.054432367610490674
-0.17310232744680898,0.020180796032466745,-0.01993682960829257,-0.0014341832750798984,-0.08364278173498195,0.09099127732433764
-0.10727037415814282,0.04265780450792732,-0.11590244225754201,-0.07020058092620507,-0.27288262528497004,-0.0031723758581976083
-0.14487236036638773,-0.01759667847509458,0.010310710945500096,-0.04373936820060366,-0.19307012115925248,-0.16414559837348713
-0.12544542761605154,0.01671981492351185,-0.08716735472822101,0.06454084765863016,-0.06994193716675977,-0.2981419271406173
-0.04095756000142975,-0.09487252028698287,-0.21243269867746198,0.11364835938079718,0.053358531473389516,-0.21104115403682072
-0.023893391796076364,-0.05219569443851376,-0.23864546272588844,-0.20977592569575446,-0.1860454313750737,-0.005266828705045572
0.07158932661953345,0.2768933013342671,-0.14237362440413426,-0.1931228289021549,-0.00019158734192324667,-0.17948340624747589
0.11943205803582518,0.034986661844760986,-0.18490536796320667,0.011492822603442074,0.09654664282876455,0.03744513145437389
0.14859292122989637,0.09349481124219597,-0.11919268076072878,-0.05663396576793919,-0.06520580191491263,0.04768288387523155
-0.00719440518285272,0.10746864739880733,-0.05048435453509314,0.04747194878666349,-0.11525454683983401,-0.16140862528910302
0.09120642629182042,-0.08657630381633823,-0.109169221304631,0.04424573560053077,0.023188206006352935,-0.14219736678928252
0.014167272575392638,-0.09248470907753883,-0.13508212463799904,0.012975267343014822,0.06044158404145661,-0.0891570523410786
0.04585161865700023,-0.02660462751169796,-0.18538451535275507,0.09568327496274848,0.04213802948698181,0.1770685845625417
-0.05143341359786687,-0.07269985365790954,-0.09860590385102112,-0.003696882606941232,-0.02726092592243981,0.12165326094825657
0.012529747779148646,-0.21654518127991018,-0.08104550008451983,-0.08002381400799305,-0.15178214481170754,-0.01672366912316177
0.03257981039005938,0.017131148065139268,-0.3468314696635386,-0.02803171324722327,-0.15395602437936776,-0.1481916400478544
0.07435977414145553,0.0691340525955893,-0.2699313781386112,-0.228165052042253,-0.0846594716660489,-0.18316529547281976
0.13694524089342267,0.011868234864636475,-0.15576779631043172,-0.21367029500958085,0.06586813027220192,-0.2090833629834606
0.06474113501565976,0.03489527138436602,-0.09660731607279904,-0.09711892756073233,0.07392983647301032,-0.3408184141885543
0.010643983247513783,0.028749897987294167,-0.04622676996981155,-0.1258303848139234,-0.08333950737590412,-0.12137489781918182
-0.06279907309789248,0.0569555238380971,0.014922684484371122,0.012327596450446343,-0.06872963906192507,-0.18321052272980703
-0.03942974100033019,0.04890248081949644,-0.07318787648449071,-0.21517746734427734,-0.0982450783728749,-0.24035337138053636
0.03906201231915754,-0.010894632191081222,-0.012385555004302797,-0.06349542724733907,0.06687023258767344,-0.2918051490409285
-0.04484817694076507,-0.0032572688279334195,-0.06611962295980471,-0.003139873713838181,0.02878349410487159,-0.021791332382038175
-0.01609825270324224,-0.062066020355106805,-0.0505161458367082,-0.06685622996350973,-0.13122093062483609,0.027430186775411505
-0.07633605715070522,-0.08757026597591262,0.019672566898663618,-0.1653289807587557,-0.20009350322516434,-0.05632991859747631
-0.15328439983357142,-0.06401361860618801,0.11340897551146047,-0.16067342175120078,-0.11351404687549924,-0.19152361616681052
-0.05637486292921766,-0.031741688848703584,-0.025648041261750743,-0.3066456848341644,-0.12138039237717504,-0.1988125592619398
-0.02723381105961255,-0.06698299165145732,0.04785083672443568,-0.15043291777680373,-0.013106962736986999,-0.5180258537252745
-0.011150967725969888,-0.18716910779572096,-0.1459726422962297,-0.17972925722435962,-0.13103101234560505,-0.5562332025650031
0.20758562408128184,-0.2724048953462991,0.03934967002232512,-0.2451891246058814,-0.10707678545400635,-0.3198020338504665
0.1880735902510021,0.029735471301632982,0.09812043385989727,-0.06784961107203669,-0.4367118601290002,-0.4903929603153543
0.07419072817300111,0.08329132346840919,0.09034668519744331,0.09117304395233233,-0.12295129480994518,-0.6118801942016477
-0.07430841774020161,0.06340073327578805,0.10255306609390072,0.1483329408963398,-0.013240589537690993,-0.22450310006430602
-0.033666195494452524,0.038937031854148554,-0.03766856216293234,0.003761394086658404,0.08632001246723822,-0.02769663947884002
0.10270277835385265,0.20980975308311461,-0.22037474994158832,-0.0795229051300595,-0.002635090413486859,0.07189607112197381
-0.09203395784134535,0.07158405679291106,-0.09297908635017574,-0.10337865460338509,-0.0670026014079372,-0.12264638094524984
-0.15154495829220033,-0.008693455882293644,-0.048394934123381216,0.021618163604200047,-0.07776750839929135,-0.11518972942549882
-0.09196599128592145,0.005415409685791277,0.015625628908883287,-0.07490664367589435,0.030010703849429318,-0.2159260711642315
-0.19216800336529877,0.113880766970897,0.004684297938186848,-0.060720767480908,0.06993066498164782,-0.18475759908521222
-0.09825005806353755,-0.01582651642120897,0.22497022911121461,-0.27197655041986724,0.12799806544682896,0.02921566928829103
-0.1255454245957097,-0.2287955467829201,0.10440400995904132,-0.16547916238462657,0.06410095864884723,-0.06505031088094922
-0.13196381367400495,-0.15383017271225002,-0.03340634579882001,-0.06849627404858352,-0.14165540753887873,-0.2668179853147399
-0.1690036609275277,0.023635425783628358,-0.051760579904798015,-0.27438810216882065,-0.22262683904728228,-0.3078899742660908
-0.09170634031187219,-0.04309962974368218,-0.05124921121754032,-0.1649985563294063,-0.10549909661232959,-0.608861780020867
-0.07568389285479389,0.06649108337823065,-0.0030057297046121416,-0.16846333677181105,-0.14990078453013098,-0.6837138062629008
-0.13190430420711127,-0.24346184388802056,0.04751651155022256,-0.012275417648376155,-0.014802473311959323,-0.6487892771533371
-0.20624223464548253,-0.16108903230625032,0.05809270877400186,-0.15174548228456702,-0.09498300619053394,-0.4083670137561075
-0.06023437793284432,-0.3230075274353636,-0.09205018030846279,-0.20869488229227223,-0.2439126415052823,-0.3068224722450955
-0.05431653724829409,-0.032676396329313656,0.17698859632284075,-0.13464373558258702,-0.10054889640325154,-0.3320855238737308
-0.08958390509636213,0.07921508537841784,-0.011575088919939136,0.006444072805328761,-0.07965955403738635,-0.2827919154826928
-0.01726895134148081,0.047705843253824966,-0.018799535135668222,-0.0412631181860245,-0.15452534735286072,-0.19010423459499184
-0.04014150264720509,-0.1508199319574648,0.036362031854764804,-0.031538421845722836,0.024494033345550836,-0.2759842568236536
-0.14060516561097897,-0.1340245167480665,0.13398422182702716,-0.04417497716684102,0.005597966732920859,-0.29560376750768624
-0.08475440320164232,0.13516346892189451,0.06848572662168509,-0.25008795489559044,-0.14365000037726053,-0.11695913933632256
0.11798644034675702,0.03217598039303807,0.019057986217989178,-0.04959468980117977,-0.13494521093787337,-0.13209315219103754
0.26396067054561645,-0.004505532272233617,0.01920684837357976,0.20293804117440425,-0.01391264754120412,-0.1398129699588034
0.09969469323462204,-0.024836808719662196,0.004913391738774583,0.3575226040187093,-0.04361826636821213,0.09893701448966088
-0.09002298744397871,0.1967670142312521,-0.06735043708032928,0.21155919082228036,-0.019084009260211213,0.23145546604058886
-0.13135068858192542,0.04299618216264462,-0.09253071836845828,0.03712234629780774,0.048561938701818255,0.3376798270677031
0.09157080896535917,0.02343924637470981,-0.08502541282604428,0.0031453591780913823,-0.01914322679239988,0.4353519851957125
0.10720932382571646,-0.05116118456244734,-0.01072078926408385,-0.057398887598306664,0.00042071408796493827,0.06434508955894436
0.16324620824559377,0.1438781937215442,-0.15232831535551722,-0.0029511086325941793,-0.04589747605834618,0.1487006928368502
-0.08691243543273211,-0.12268283095314739,-0.014216655479048247,0.1925453247189135,0.09624560705668098,-0.07599433988373411
-0.1422797939491961,-0.09413637161304898,-0.05965233707145212,0.05568784611126152,-0.011204943697060085,0.06316109040776703
-0.13464820037364056,-0.22423567474689285,0.052610170348247255,-0.06269378197777158,0.05313704571299378,0.10631128426678556
-0.05311870045024716,-0.08281490172571795,0.013429078614950001,-0.05594783040295369,-0.07811533177470514,0.001564267586017451
-0.12767412979187742,-0.1836410700677426,0.07526813754533135,-0.04995168984382307,-0.04682052591921084,-0.17793089445604604
-0.2821607507388173,-0.012668151763026603,0.23143862180579833,-0.2369172547489376,-0.22858428839687764,-0.2709751597708534
-0.1304699704080636,-0.18096046434720564,0.0384178921554143,-0.16318382320719674,-0.041260442687486965,-0.4196879264341512
-0.03405993026120578,0.06016695240768313,-0.033115571624761184,-0.34820331096388785,-0.2663119862540564,-0.3028460550635165
-0.07646694375323423,0.060584686240113914,0.011252133938502324,-0.269357420320726,-0.15508364534835758,-0.5641054379926265
0.033310813725720326,-0.0713003577327224,0.16334066288907395,-0.02278141629939584,-0.06877804708854103,-0.6418260155737742
-0.11231358548246131,0.163970977411916,0.1310914783269111,-0.043481746816269304,0.16762779117426696,-0.4536643931969623
-0.18915321665777152,0.08840043216084273,0.038602936495795596,0.052006014241455026,0.029244609699612872,-0.21154651259983764
0.07078830995220053,-0.04277478073358831,0.025125991759723815,-0.05616530045294591,0.18164258483263504,-0.04479999878604692
-0.15585723210142427,-0.040141318694123074,0.008531228260513776,-0.11884575875510306,0.06092003302942894,-0.2448456513743278
-0.23212210793869534,-0.19256903639227566,0.010225863819255759,-0.15491622042869146,-0.21867988135341437,-0.16148071335490313
-0.19643524473782564,-0.1184925952566972,0.09971379722176764,-0.29576585025458196,-0.17671261506600655,-0.44666900414955024
-0.19966903823180115,-0.2621287245429675,0.23770902238945252,-0.19434183462048796,-0.2931854112054766,-0.5937864352070606
-0.03596902346128136,-0.14503382948099616,0.05892774128583311,-0.023975485356996257,-0.13272777525113832,-0.619335810978573
0.017421967638758,-0.15301691005142065,0.040758215509413616,-0.013741971497603337,-0.18956486417772644,-0.5064184320671161
0.06449834881832149,-0.20062992069204078,0.012292017434767469,0.3077766107074169,-0.13833769839903717,-0.31482253368613633
0.016943437071153967,-0.21738156352617344,0.1128686492678021,0.1452002255761246,-0.21606922862446004,0.026131061562822716
0.05034213405059699,-0.19267760585878474,0.05272696085632881,-0.029499596637810835,-0.09279307402624362,-0.1874118045374794
0.07474830177344652,-0.11415996718308699,0.1055383464592965,0.11825601343368428,-0.00825584709124344,-0.1232074555898802
0.019908810396807707,-0.23439209477003864,0.1684366587341769,0.11226018211207078,0.008559812706228583,-0.1084345599904611
0.08796665899876267,-0.026160841478311173,0.06546011603587176,0.14291417856438526,-0.11348199390875302,-0.028518951758330042
0.12777118121144196,0.10226703247966432,0.06615867785852389,0.0030219654850714706,0.03774621621463185,0.041525068577022844
-0.07621212525726949,0.021708840462407196,0.1080080567561547,0.12076501000458666,0.03992883785123143,0.12347936827698455
-0.2551765197132989,0.14412338993357096,0.11982942103639205,0.026208989063585625,0.0875064318481543,0.15646055218518629
-0.06446493524992296,0.14805504847047887,0.023396753771563937,-0.10353521063598972,-0.026916373677707273,0.23070457824119533
0.0003697974953514038,-0.12068809869147402,-0.02534769547414205,-0.07212875121771448,0.14404134753044634,0.01073817247701514
0.1485871127302787,0.14552425922816897,-0.03399754243873299,0.03714863199157755,0.08964463289061944,0.12063746405385325
0.1650832424237885,0.04812445461175129,-0.05677112837266257,0.271204328578341,0.3102586708853414,0.06523003596913723
0.23758032702497078,0.09331953937713709,-0.15791575603351768,0.2594559291871711,0.04963734841341236,0.3713820420145294
0.04270316464213966,0.18937198807204567,0.0595588619258622,0.3236292506455328,0.11650065967714435,0.301799703226068
-0.04098983728011922,-0.11521427701157815,0.09041466507242119,0.4442214776302362,0.32015343104231814,0.4706906728702328
-0.04373621507276855,-0.018217043849353756,-0.022292891829619382,0.38424330057512507,-0.009879228832563092,0.5729876657319475
0.08273155267102097,0.05557750398840256,-0.013781828130891146,0.0033280151862607743,0.157749602717294,0.3804405811522111
0.11475599745670562,-0.09277665726609066,0.21618294559844853,-0.03976625409854574,0.13495086628141023,0.3205475584044231
0.13263641453992642,-0.07384845949029811,0.24134041960914837,0.039857160678306615,-0.017074362764928602,0.10460828713688125
0.10653028365508156,-0.1508584913305149,0.20948462992412314,0.10581229638777581,0.12057290041049476,0.04207207263747313
0.021621713164420762,-0.18334747827824896,0.06311496846887654,0.13210635978823626,0.16649364156761254,0.06669563015799553
0.06669804073320691,0.09514020698084485,0.10865611449172978,0.2262784152302634,0.0240790135574996,0.15084418950669365
0.04580109574762272,-0.07373392162980441,-0.042633504920302705,0.1714146021676942,0.10438625205646844,0.15062104517160368
0.0036973317599993324,0.017439256830408797,0.025238979473062875,0.08959611030429546,0.011195238060482816,0.2170974978327207
-0.05013111325846238,-0.07678078327376064,0.0268846200161159,0.20387229650982283,-0.00463813679007101,0.15638958896225236
-0.06334511979475574,-0.06905785754153097,-0.09983103141464555,0.06970646201151187,0.012245664754161369,0.20052348300073392
0.04069118866622687,-0.002414878485888103,-0.07778696208542908,-0.023695016643558962,-0.13965056984745644,0.171902020652497
-0.06081328030062194,0.09356227180841442,0.055248048325618984,-0.015754053170445814,0.08725110973228095,0.22222804585292213
-0.01754314321218274,-0.013185942057010201,0.009215747290758362,-0.09440356932850881,0.12965568958976115,0.1439410711222703
-0.04615131377899456,0.05215969935305986,0.08569316644748642,-0.04105128263326542,0.001993067207108727,0.09602047310668596
0.0334312556650423,0.1437191179888119,0.10297359119666669,0.16494918147725646,-0.05745697177392428,0.15255387552876748
0.19868692022928153,0.15341912502583066,0.07962830942362073,0.18857985953910097,0.27861448674779626,0.2151910201574666
0.36534769080961305,0.2144576365512574,0.08784443772376124,0.24903655305076333,0.25933635870432276,0.3487539675231091
0.2872934972443811,0.0972406458426402,0.10390939456038006,0.400709027113708,0.03886258698476269,0.5301496084727384
0.2541541952553599,0.020781667998714233,0.13357529106433988,0.5418073852668507,0.22098061083049936,0.5297260259952373
0.03677559834405124,-0.007177015595760103,0.05186596424664922,0.5743754680747915,0.4120381068818174,0.8474146347050219
0.1428039505588359,-0.20204452374076037,0.017600454915305937,0.15321410374179328,0.34478462665986986,0.9558195309121816
0.008109683273085727,-0.13713952901528503,-0.025172895669127764,0.12666248596227125,0.24877949116501466,1.1389305551445392
0.01130569355264896,-0.19778034669684624,0.01662984166231332,0.03134119848631651,0.16409675113618377,0.8179239723252838
0.0021221158845431596,-0.1580120422962726,0.04836890848881941,-0.007421667565566052,-0.10366196863420656,0.4778528079395465
-0.07630569142458397,0.004335801220546651,-0.02604690287066899,0.08505734410161155,-0.04772386850305711,0.19657262286152621
0.008847692741234668,-0.03103434554634383,-0.007894233211175338,0.07423232723264982,-0.08149488781240183,0.3176635802158128
0.16044709353878656,-0.1190801078720851,-0.037453474354799406,0.09587937479016755,0.026379692269479685,0.4090063602258834
0.014746892859514943,-0.21113241615941633,0.013627392722178607,0.03366295600749251,-0.02661669485493788,0.35356259637087695
-0.02515818877069926,-0.19440053225367532,-0.0029997027749925215,-0.004283129012206307,-0.04307080340074382,0.17529031219923472
0.04911121530416196,-0.19910820522881248,0.037465441626716015,-0.1288984313488046,-0.1997917502079804,0.04868937136853825
0.050099346292014554,-0.044689054043680274,-0.012716528919573106,-0.10172460818723877,-0.1900151669331942,-0.09669032299942622
-0.015770519264925287,0.1310943275440673,0.05904914716139585,-0.11364466942100725,0.027382313292399735,-0.13700722600611007
-0.1891687604092541,0.12950333349399681,-0.0050099401869592095,0.02728547263290137,-0.054104357430626845,-0.06538667358909521
-0.15723351935822016,0.15333495055771043,-0.03390164472592677,-0.013345682272333403,0.008721298864764436,0.01053165999377429
0.07299750404056127,0.18780331053310242,0.04257463096420488,0.06603706620169544,0.057537831828579376,-0.03494787579024943
0.036269619380111806,0.2557093548032767,-0.10955640669804509,0.16501959285454318,0.08523221219104285,0.008711404323067072
0.13341923932058464,0.21764427702064268,-0.01885169351753309,-0.01902218625577412,0.1831308511459456,0.2291350151239696
-0.034899312091550866,0.18949303305025644,-0.062020194122697506,0.2424362776666063,0.28817349089235017,0.18283944544161923
-0.05343683090669667,-0.007199091134090785,0.031067204633601214,0.059027030037043356,0.10760575526184554,0.2695844595327372
-0.020233111798466787,0.017760781242947762,0.07673483652603183,0.07689933735005472,-0.06779199366349097,0.34707450788998623
0.018180691024145663,0.025048408806358478,0.04362504490113491,0.06465151740290352,-0.10327251737634502,0.2575257928560775
0.043635333895494996,-0.03118802624716615,0.08008744455506475,0.07776783061944104,-0.054842670016979726,0.25316756177846916
0.011175670203685087,-0.11625717281440032,0.08003600658708425,0.08474728099608027,-0.0728666616312729,0.2638849897201087
0.23180070865283098,-0.1711549856255997,-0.04335173852971372,0.004221978012794558,-0.005748870919463307,0.16853609111826423
0.13929527195733513,-0.09725221502202053,0.25096445745039575,0.3032737921764834,0.005274329384990943,0.07468547216470633
-0.02386811181357619,0.08391893852275302,0.12869760521520549,0.2391802261346867,0.07579745204962057,0.11398342631068589
0.26546438855405635,-0.09382235765010472,-0.12186412133296773,0.19183975603905715,0.25552856100936294,0.314481476002061
0.3725358652110847,0.04561931820066606,-0.15381277967133017,-0.06386498111291872,0.11738827548483513,0.4860056065173305
0.08196966126979222,0.07988308788235256,0.08004200042627295,0.10802766498541472,0.10460263276150564,0.26626844390211196
0.0977698464578435,-0.1542123752062659,0.10721337862487741,0.24105992295129233,0.25994234972122404,0.41333704265585763
0.17113552031917648,-0.04986244983097056,0.2545268825655918,0.28090516232286744,0.29063948300059106,0.6761842589580835
0.12768769895274393,0.05566576528345352,0.05997898196520095,0.29679260671360663,0.16790230159550218,0.5061214509163077
0.20269120346983138,-0.06778108922823045,0.10161742610705476,0.2255836192319095,0.16431493288301635,0.6549399540921556
0.04209613507174687,-0.10278074665620252,0.036789412264038916,0.3713187743746291,0.201292625761138,0.6956058294106542
-0.15350024013590324,0.02996963940010148,-0.017840750807917118,0.273569205814295,0.15692350754017872,0.5748935279166777
